402.781290765876,2.6861911353205
406.667928023023,8.0511048485875
410.548590434272,14.7528903317035
412.759283416815,20.1103354875975
415.522649644995,26.8071419324645
417.715418089842,36.175202397905
420.460859780325,46.882624152319
423.188376933112,61.6006612162795
426.456617639737,80.3318031089115
428.601587317394,100.394837733144
430.187908903516,120.455382838251
431.774230489639,140.515927943359
433.354577229862,161.913344818315
435.433823602633,196.681968910885
439.111341253324,248.837394568865
440.631939534559,283.603529142311
443.210085539877,331.743360452495
445.235558299559,378.543830473706
446.19750848926,413.307475528027
447.736031308193,444.062994791926
448.205056711246,464.118560858785
448.121408868663,482.83476563667
449.886975831748,462.789157646309
451.682417024328,436.059190806704
454.660877704863,394.628613537009
457.04484121847,361.216777367283
462.311667878233,307.764312245447
465.836826958505,269.009968034574
469.866860517223,242.289959271467
476.185260055168,203.548062656218
481.302715567461,183.517391780604
488.066241124864,170.178548311609
497.545334143257,174.231485446271
502.525368199879,184.948865277183
506.898955397775,206.358729747762
511.242668366178,234.452953067586
515.093456547933,247.839097399947
524.530725645034,261.250136923552
536.250385875464,263.976160364864
548.017844873084,256.007209647385
558.715806454825,237.338305732864
568.314396391193,214.653807470549
578.501508648589,185.287439878113
590.400414255982,147.907310223957
598.311110225949,127.889086943966
608.480297945649,102.533334661077
618.631561127653,81.1881976877345
643.943995777776,42.5309447227175
625.389111839157,69.186225988588
636.075123729101,53.191065613766
654.047460192589,31.880781908167
666.373567281744,23.9143207098115
680.381593491401,14.6184562989815
687.655968373149,11.9770765079015
699.970125770506,6.6843588492445
707.791199051991,6.7192121169875
713.389629659135,4.0703637685345
