400,0.046385775862069
413.73460591133,0.039885775862069
421.052647783251,0.032043103448276
429.843903940887,0.029512931034483
440.104679802956,0.029648706896552
450.378386699507,0.039047413793103
459.20289408867,0.060336206896552
464.137007389163,0.094806034482759
468.599137931034,0.141178879310345
471.582512315271,0.178269396551724
476.037253694581,0.219349137931034
479.063115763547,0.286875
481.600369458128,0.354394396551724
485.577586206897,0.403407327586207
489.547413793104,0.447127155172414
494.992302955665,0.497482758620689
498.956588669951,0.53723275862069
504.877155172414,0.578331896551724
511.758312807882,0.607534482758621
524.486145320197,0.624905172413793
537.20289408867,0.634336206896552
548.431650246305,0.627868534482758
557.198891625616,0.608135775862069
564.983374384236,0.58442025862069
575.671798029557,0.540894396551724
583.898706896552,0.484103448275862
590.195197044335,0.444489224137931
593.552647783251,0.399543103448276
598.857142857143,0.34932974137931
605.140701970443,0.300452586206896
610.915332512315,0.237012931034483
616.225369458128,0.190769396551724
622.542179802956,0.165711206896552
631.786945812808,0.13804525862069
644.927647783251,0.101168103448276
656.632081280788,0.085443965517241
666.883620689655,0.078963362068966
681.077278325123,0.096353448275862
696.261083743842,0.123019396551724
700,0.127047413793104
